ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
1731	SHamgyong	to hunt	sa-jaŋ-	sa-jaŋ-	s a dʑ a ŋ		182_tohunt-1	137	s a - dʑ a ŋ	C V C V C	s a - dʑ a ŋ	s a dʑ a ŋ	C V C V C
1467	Gangwon	to laugh	un-nɨn-	un-nɨn-	u n n ɨ		185_tolaugh-1	141	u n - n ɨ	V C C V	u n - n ɨ n	u n n ɨ n	V C C V C
1225	Gyeonggi	to laugh	u-	u-	u		185_tolaugh-1	141	u - - - -	V	u - - - - -	u	V
2157	MKorean	to laugh	ut-	ut-	u t		185_tolaugh-1	141	u t - - -	V C	u t - - - -	u t	V C
1038	NChungcheong	to laugh	un-nɨn-	un-nɨn-	u n n ɨ		185_tolaugh-1	141	u n - n ɨ	V C C V	u n - n ɨ n	u n n ɨ n	V C C V C
693	NGyeongsang	to laugh	un-nɨn-	un-nɨn-	u n n ɨ		185_tolaugh-1	141	u n - n ɨ	V C C V	u n - n ɨ n	u n n ɨ n	V C C V C
502	SGyeongsang	to laugh	u-sə-ni	u-sə-ni	u s ə n i		185_tolaugh-1	141	u s ə n i	V C V C V	u s ə n i -	u s ə n i	V C V C V
178	SJeolla	to laugh	u-	u-	u		185_tolaugh-1	141	u - - - -	V	u - - - - -	u	V
1478	Gangwon	to lie down	nu-un-	nu-un-	n u u n		186_toliedown-1	142	n u - - - u n	C V V C	n u - - - u n	n u u n	C V V C
1241	Gyeonggi	to lie down	nup-	nup-	n u p		186_toliedown-1	142	n u - - - - p	C V C	n u - - - - p	n u p	C V C
34	Jeju	to lie down	nuk-	nuk-	n u k		186_toliedown-1	142	n u - - - - k	C V C	n u - - - - k	n u k	C V C
2173	MKorean	to lie down	nup-	nup-	n u p		186_toliedown-1	142	n u - - - - p	C V C	n u - - - - p	n u p	C V C
1050	NChungcheong	to lie down	num-nɨn-	num-nɨn-	n u m n ɨ n		186_toliedown-1	142	n u m - n ɨ n	C V C C V C	n u m - n ɨ n	n u m n ɨ n	C V C C V C
705	NGyeongsang	to lie down	num-nɨn-	num-nɨn-	n u m n ɨ n		186_toliedown-1	142	n u m - n ɨ n	C V C C V C	n u m - n ɨ n	n u m n ɨ n	C V C C V C
364	NJeolla	to lie down	nup-	nup-	n u p		186_toliedown-1	142	n u - - - - p	C V C	n u - - - - p	n u p	C V C
890	SChungcheong	to lie down	nun-	nun-	n u n		186_toliedown-1	142	n u - - - - n	C V C	n u - - - - n	n u n	C V C
514	SGyeongsang	to lie down	nu-ut-	nu-ut-	n u u t		186_toliedown-1	142	n u - - - u t	C V V C	n u - - - u t	n u u t	C V V C
190	SJeolla	to lie down	nu-ə-s'ɨn-	nu-ə-s'ɨn-	n u ə s͈ ɨ n		186_toliedown-1	142	n u - ə s͈ ɨ n	C V V C V C	n u - ə s͈ ɨ n	n u ə s͈ ɨ n	C V V C V C
1935	SPyongan	to lie down	nu-bun-	nu-bun-	n u b u n		186_toliedown-1	142	n u b - - u n	C V C V C	n u b - - u n	n u b u n	C V C V C
1284	Gyeonggi	to open, uncover	jel-	jel-	dʑ e l		188_toopenuncover-3	146	dʑ e l	C V C	dʑ e l - -	dʑ e l	C V C
2209	MKorean	to open, uncover	jel-	jel-	dʑ e l		188_toopenuncover-3	146	dʑ e l	C V C	dʑ e l - -	dʑ e l	C V C
1740	SHamgyong	to open, uncover	jel-kɨ-	jel-kɨ-	dʑ e l		188_toopenuncover-3	146	dʑ e l	C V C	dʑ e l k ɨ	dʑ e l k ɨ	C V C C V
1500	Gangwon	to plant	siŋ-gun-	siŋ-gun-	s i ŋ g u n		189_toplant-1	147	s i - - ŋ g u n	C V C C V C	s i - - ŋ g u n	s i ŋ g u n	C V C C V C
1276	Gyeonggi	to plant	sim-nɨn-	sim-nɨn-	s i m n ɨ n		189_toplant-1	147	s i m - - n ɨ n	C V C C V C	s i m - - n ɨ n	s i m n ɨ n	C V C C V C
1651	Hwanghae	to plant	si-mə-	si-mə-	s i m ə		189_toplant-1	147	s i m - - - ə -	C V C V	s i m - - - ə -	s i m ə	C V C V
54	Jeju	to plant	sim-gɨn-	sim-gɨn-	s i m g ɨ n		189_toplant-1	147	s i m - - g ɨ n	C V C C V C	s i m - - g ɨ n	s i m g ɨ n	C V C C V C
2202	MKorean	to plant	si-mɨ-	si-mɨ-	s i m ɨ		189_toplant-1	147	s i m - - - ɨ -	C V C V	s i m - - - ɨ -	s i m ɨ	C V C V
1072	NChungcheong	to plant	sim-gun-	sim-gun-	s i m g u n		189_toplant-1	147	s i m - - g u n	C V C C V C	s i m - - g u n	s i m g u n	C V C C V C
727	NGyeongsang	to plant	si-mun-nɨn-	si-mun-nɨn-	s i m u n n ɨ n		189_toplant-1	147	s i m u n n ɨ n	C V C V C C V C	s i m u n n ɨ n	s i m u n n ɨ n	C V C V C C V C
1845	NHamgyong	to plant	sum-gu-	sum-gu-	s u m g u		189_toplant-1	147	s u m - - g u -	C V C C V	s u m - - g u -	s u m g u	C V C C V
383	NJeolla	to plant	sim-nɨn-	sim-nɨn-	s i m n ɨ n		189_toplant-1	147	s i m - - n ɨ n	C V C C V C	s i m - - n ɨ n	s i m n ɨ n	C V C C V C
2054	NPyongan	to plant	si-mə-	si-mə-	s i m ə		189_toplant-1	147	s i m - - - ə -	C V C V	s i m - - - ə -	s i m ə	C V C V
909	SChungcheong	to plant	sim-nɨn-	sim-nɨn-	s i m n ɨ n		189_toplant-1	147	s i m - - n ɨ n	C V C C V C	s i m - - n ɨ n	s i m n ɨ n	C V C C V C
536	SGyeongsang	to plant	sun-gun-	sun-gun-	s u n g u n		189_toplant-1	147	s u - - n g u n	C V C C V C	s u - - n g u n	s u n g u n	C V C C V C
1736	SHamgyong	to plant	sum-gu-	sum-gu-	s u m g u		189_toplant-1	147	s u m - - g u -	C V C C V	s u m - - g u -	s u m g u	C V C C V
210	SJeolla	to plant	sum-gun-	sum-gun-	s u m g u n		189_toplant-1	147	s u m - - g u n	C V C C V C	s u m - - g u n	s u m g u n	C V C C V C
1949	SPyongan	to plant	si-mə-	si-mə-	s i m ə		189_toplant-1	147	s i m - - - ə -	C V C V	s i m - - - ə -	s i m ə	C V C V
1285	Gyeonggi	to pound, beat	t'ɛ-rin-	t'ɛ-rin-	t͈ ɛ ɾ i n		191_topoundbeat-1	150	t͈ ɛ ɾ i n	C V C V C	t͈ ɛ ɾ i n	t͈ ɛ ɾ i n	C V C V C
61	Jeju	to pound, beat	t'ɔ-rin-	t'ɔ-rin-	t͈ ɔ ɾ i n		191_topoundbeat-1	150	t͈ ɔ ɾ i n	C V C V C	t͈ ɔ ɾ i n	t͈ ɔ ɾ i n	C V C V C
1079	NChungcheong	to pound, beat	t'ɛ-rin-	t'ɛ-rin-	t͈ ɛ ɾ i n		191_topoundbeat-1	150	t͈ ɛ ɾ i n	C V C V C	t͈ ɛ ɾ i n	t͈ ɛ ɾ i n	C V C V C
733	NGyeongsang	to pound, beat	t'ɛ-rin-	t'ɛ-rin-	t͈ ɛ ɾ i n		191_topoundbeat-1	150	t͈ ɛ ɾ i n	C V C V C	t͈ ɛ ɾ i n	t͈ ɛ ɾ i n	C V C V C
387	NJeolla	to pound, beat	t'ɛ-rin-	t'ɛ-rin-	t͈ ɛ ɾ i n		191_topoundbeat-1	150	t͈ ɛ ɾ i n	C V C V C	t͈ ɛ ɾ i n	t͈ ɛ ɾ i n	C V C V C
914	SChungcheong	to pound, beat	t'ɛ-rin-	t'ɛ-rin-	t͈ ɛ ɾ i n		191_topoundbeat-1	150	t͈ ɛ ɾ i n	C V C V C	t͈ ɛ ɾ i n	t͈ ɛ ɾ i n	C V C V C
543	SGyeongsang	to pound, beat	t'ɛ-rin-	t'ɛ-rin-	t͈ ɛ ɾ i n		191_topoundbeat-1	150	t͈ ɛ ɾ i n	C V C V C	t͈ ɛ ɾ i n	t͈ ɛ ɾ i n	C V C V C
216	SJeolla	to pound, beat	t'ɛ-rin-	t'ɛ-rin-	t͈ ɛ ɾ i n		191_topoundbeat-1	150	t͈ ɛ ɾ i n	C V C V C	t͈ ɛ ɾ i n	t͈ ɛ ɾ i n	C V C V C
1425	Gyeonggi	to pull	taŋ-gi-	taŋ-gi-	t a ŋ g i		192_topull-1	152	t a ŋ g i	C V C C V	t a ŋ g i	t a ŋ g i	C V C C V
2349	MKorean	to pull	taŋ-ki-	taŋ-ki-	t a ŋ k i		192_topull-1	152	t a ŋ k i	C V C C V	t a ŋ k i	t a ŋ k i	C V C C V
847	NGyeongsang	to pull	tɛŋ-i-	tɛŋ-i-	t ɛ ŋ i		192_topull-1	152	t ɛ ŋ - i	C V C V	t ɛ ŋ - i	t ɛ ŋ i	C V C V
657	SGyeongsang	to pull	tɛŋ-i-	tɛŋ-i-	t ɛ ŋ i		192_topull-1	152	t ɛ ŋ - i	C V C V	t ɛ ŋ - i	t ɛ ŋ i	C V C V
318	SJeolla	to pull	t'iŋ-gi-	t'iŋ-gi-	t͈ i ŋ g i		192_topull-1	152	t͈ i ŋ g i	C V C C V	t͈ i ŋ g i	t͈ i ŋ g i	C V C C V
1613	Gangwon	to push	min-	min-	m i n		193_topush-1	153	m i n	C V C	m i n - -	m i n	C V C
1426	Gyeonggi	to push	mil-	mil-	m i l		193_topush-1	153	m i l	C V C	m i l - -	m i l	C V C
2350	MKorean	to push	mil-	mil-	m i l		193_topush-1	153	m i l	C V C	m i l - -	m i l	C V C
1185	NChungcheong	to push	min-	min-	m i n		193_topush-1	153	m i n	C V C	m i n - -	m i n	C V C
848	NGyeongsang	to push	mi-ni	mi-ni	m i n		193_topush-1	153	m i n	C V C	m i n i -	m i n i	C V C V
658	SGyeongsang	to push	mi-ni	mi-ni	m i n		193_topush-1	153	m i n	C V C	m i n i -	m i n i	C V C V
319	SJeolla	to push	mi-kɨl-	mi-kɨl-	m i k		193_topush-1	153	m i k	C V C	m i k ɨ l	m i k ɨ l	C V C V C
1609	Gangwon	to rub	mun-cil-rɨn-/pi-pin-	mun-cil-rɨn-	m u n tɕ i l ɾ ɨ n		194_torub-1	154	m u n tɕ - i l ɾ ɨ n	C V C C V C C V C	m u n tɕ - i l ɾ ɨ n -	m u n tɕ i l ɾ ɨ n	C V C C V C C V C
1422	Gyeonggi	to rub	mun-ci-rɨ-	mun-ci-rɨ-	m u n tɕ i ɾ ɨ		194_torub-1	154	m u n tɕ - i - ɾ ɨ -	C V C C V C V	m u n tɕ - i - ɾ ɨ - -	m u n tɕ i ɾ ɨ	C V C C V C V
2345	MKorean	to rub	spi-pɨi-/mun-ci-rɨ-	spi-pɨi-	s p i p ɨ		194_torub-1	154	- - - s p i - p ɨ -	C C V C V	- - - s p i - p ɨ - i	s p i p ɨ i	C C V C V V
1181	NChungcheong	to rub	mun-cil-rɨn-/pi-pin-	mun-cil-rɨn-	m u n tɕ i l ɾ ɨ n		194_torub-1	154	m u n tɕ - i l ɾ ɨ n	C V C C V C C V C	m u n tɕ - i l ɾ ɨ n -	m u n tɕ i l ɾ ɨ n	C V C C V C C V C
844	NGyeongsang	to rub	mun-dɛn-	mun-dɛn-	m u n d ɛ n		194_torub-1	154	m u n d - - - - ɛ n	C V C C V C	m u n d - - - - ɛ n -	m u n d ɛ n	C V C C V C
1906	NHamgyong	to rub	mun--ɟi-	mun--ɟi-	m u n ɟ i		194_torub-1	154	m u n ɟ - - - - i -	C V C C V	m u n ɟ - - - - i - -	m u n ɟ i	C V C C V
470	NJeolla	to rub	mun-ɟi-rɨn-	mun-ɟi-rɨn-	m u n ɟ i ɾ ɨ n		194_torub-1	154	m u n ɟ - i - ɾ ɨ n	C V C C V C V C	m u n ɟ - i - ɾ ɨ n -	m u n ɟ i ɾ ɨ n	C V C C V C V C
653	SGyeongsang	to rub	mun-t'ɛ-ni/pi-pin-	mun-t'ɛ-ni	m u n t͈ ɛ n		194_torub-1	154	m u n t͈ - - - - ɛ n	C V C C V C	m u n t͈ - - - - ɛ n i	m u n t͈ ɛ n i	C V C C V C V
1803	SHamgyong	to rub	mun--ɟi-	mun--ɟi-	m u n ɟ i		194_torub-1	154	m u n ɟ - - - - i -	C V C C V	m u n ɟ - - - - i - -	m u n ɟ i	C V C C V
314	SJeolla	to rub	mun-dɛn-/pi-pin-	mun-dɛn-	m u n d ɛ n		194_torub-1	154	m u n d - - - - ɛ n	C V C C V C	m u n d - - - - ɛ n -	m u n d ɛ n	C V C C V C
1610	Gangwon	to rub	mun-cil-rɨn-/pi-pin-	pi-pin-	p i p i n		194_torub-2	155	p i - p i n	C V C V C	p i - p i n -	p i p i n	C V C V C
2346	MKorean	to rub	spi-pɨi-/mun-ci-rɨ-	mun-ci-rɨ-	m u n tɕ i ɾ		194_torub-2	155	m u n tɕ i ɾ	C V C C V C	m u n tɕ i ɾ ɨ	m u n tɕ i ɾ ɨ	C V C C V C V
1182	NChungcheong	to rub	mun-cil-rɨn-/pi-pin-	pi-pin-	p i p i n		194_torub-2	155	p i - p i n	C V C V C	p i - p i n -	p i p i n	C V C V C
654	SGyeongsang	to rub	mun-t'ɛ-ni/pi-pin-	pi-pin-	p i p i n		194_torub-2	155	p i - p i n	C V C V C	p i - p i n -	p i p i n	C V C V C
315	SJeolla	to rub	mun-dɛn-/pi-pin-	pi-pin-	p i p i n		194_torub-2	155	p i - p i n	C V C V C	p i - p i n -	p i p i n	C V C V C
1496	Gangwon	to scratch	kɨk-	kɨk-	k ɨ k		196_toscratch-1	157	k ɨ k	C V C	k ɨ k	k ɨ k	C V C
1269	Gyeonggi	to scratch	kɨk-	kɨk-	k ɨ k		196_toscratch-1	157	k ɨ k	C V C	k ɨ k	k ɨ k	C V C
49	Jeju	to scratch	kɨk-	kɨk-	k ɨ k		196_toscratch-1	157	k ɨ k	C V C	k ɨ k	k ɨ k	C V C
2196	MKorean	to scratch	kɨl-	kɨl-	k ɨ l		196_toscratch-1	157	k ɨ l	C V C	k ɨ l	k ɨ l	C V C
723	NGyeongsang	to scratch	kɨk-	kɨk-	k ɨ k		196_toscratch-1	157	k ɨ k	C V C	k ɨ k	k ɨ k	C V C
379	NJeolla	to scratch	kɨk-	kɨk-	k ɨ k		196_toscratch-1	157	k ɨ k	C V C	k ɨ k	k ɨ k	C V C
905	SChungcheong	to scratch	kɨk-	kɨk-	k ɨ k		196_toscratch-1	157	k ɨ k	C V C	k ɨ k	k ɨ k	C V C
205	SJeolla	to scratch	kuk-	kuk-	k u k		196_toscratch-1	157	k u k	C V C	k u k	k u k	C V C
1491	Gangwon	to sew	k'o-mɛ-	k'o-mɛ-	k͈ o m ɛ		198_tosew-1	161	k͈ o - - m ɛ	C V C V	k͈ o - - m ɛ	k͈ o m ɛ	C V C V
1259	Gyeonggi	to sew	k'o-mɛ-	k'o-mɛ-	k͈ o m ɛ		198_tosew-1	161	k͈ o - - m ɛ	C V C V	k͈ o - - m ɛ	k͈ o m ɛ	C V C V
1064	NChungcheong	to sew	k'o-mɛ-	k'o-mɛ-	k͈ o m ɛ		198_tosew-1	161	k͈ o - - m ɛ	C V C V	k͈ o - - m ɛ	k͈ o m ɛ	C V C V
719	NGyeongsang	to sew	k'o-mɛ-	k'o-mɛ-	k͈ o m ɛ		198_tosew-1	161	k͈ o - - m ɛ	C V C V	k͈ o - - m ɛ	k͈ o m ɛ	C V C V
2048	NPyongan	to sew	k'u-re-mɛ-	k'u-re-mɛ-	k͈ u ɾ e m ɛ		198_tosew-1	161	k͈ u ɾ e m ɛ	C V C V C V	k͈ u ɾ e m ɛ	k͈ u ɾ e m ɛ	C V C V C V
528	SGyeongsang	to sew	k'o-mɛ-	k'o-mɛ-	k͈ o m ɛ		198_tosew-1	161	k͈ o - - m ɛ	C V C V	k͈ o - - m ɛ	k͈ o m ɛ	C V C V
201	SJeolla	to sew	k'u-mɛ-	k'u-mɛ-	k͈ u m ɛ		198_tosew-1	161	k͈ u - - m ɛ	C V C V	k͈ u - - m ɛ	k͈ u m ɛ	C V C V
1944	SPyongan	to sew	k'u-re-mɛ-	k'u-re-mɛ-	k͈ u ɾ e m ɛ		198_tosew-1	161	k͈ u ɾ e m ɛ	C V C V C V	k͈ u ɾ e m ɛ	k͈ u ɾ e m ɛ	C V C V C V
1494	Gangwon	to shoot	s'on-	s'on-	s͈ o n		199_toshoot-1	163	s͈ o n	C V C	s͈ o n	s͈ o n	C V C
1262	Gyeonggi	to shoot	s'on-	s'on-	s͈ o n		199_toshoot-1	163	s͈ o n	C V C	s͈ o n	s͈ o n	C V C
2189	MKorean	to shoot	s'o	s'o	s͈ o		199_toshoot-1	163	s͈ o -	C V	s͈ o -	s͈ o	C V
1066	NChungcheong	to shoot	s'on-	s'on-	s͈ o n		199_toshoot-1	163	s͈ o n	C V C	s͈ o n	s͈ o n	C V C
721	NGyeongsang	to shoot	s'on-	s'on-	s͈ o n		199_toshoot-1	163	s͈ o n	C V C	s͈ o n	s͈ o n	C V C
378	NJeolla	to shoot	s'on-	s'on-	s͈ o n		199_toshoot-1	163	s͈ o n	C V C	s͈ o n	s͈ o n	C V C
904	SChungcheong	to shoot	s'on-	s'on-	s͈ o n		199_toshoot-1	163	s͈ o n	C V C	s͈ o n	s͈ o n	C V C
530	SGyeongsang	to shoot	s'on-	s'on-	s͈ o n		199_toshoot-1	163	s͈ o n	C V C	s͈ o n	s͈ o n	C V C
203	SJeolla	to shoot	s'an-	s'an-	s͈ a n		199_toshoot-1	163	s͈ a n	C V C	s͈ a n	s͈ a n	C V C
1243	Gyeonggi	to sit	an-	an-	a n		201_tosit-1	167	a n	V C	a n	a n	V C
35	Jeju	to sit	at-	at-	a t		201_tosit-1	167	a t	V C	a t	a t	V C
2175	MKorean	to sit	an-	an-	a n		201_tosit-1	167	a n	V C	a n	a n	V C
1477	Gangwon	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
1240	Gyeonggi	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
1643	Hwanghae	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
33	Jeju	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
2172	MKorean	to sleep	ca-	ca-	tɕ a		202_tosleep-1	168	tɕ a -	C V	tɕ a -	tɕ a	C V
1049	NChungcheong	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
704	NGyeongsang	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
1827	NHamgyong	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
363	NJeolla	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
2039	NPyongan	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
889	SChungcheong	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
513	SGyeongsang	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
1722	SHamgyong	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
189	SJeolla	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
1934	SPyongan	to sleep	can-	can-	tɕ a n		202_tosleep-1	168	tɕ a n	C V C	tɕ a n	tɕ a n	C V C
1469	Gangwon	to spit	pɛ-at-	pɛ-at-	p ɛ a t		203_tospit-1	169	p ɛ - a t	C V V C	p ɛ - a t -	p ɛ a t	C V V C
1228	Gyeonggi	to spit	pɛt-	pɛt-	p ɛ t		203_tospit-1	169	p ɛ t - -	C V C	p ɛ t - - -	p ɛ t	C V C
24	Jeju	to spit	pa-k'ɨ-	pa-k'ɨ-	p a k͈ ɨ		203_tospit-1	169	p a k͈ ɨ -	C V C V	p a k͈ ɨ - -	p a k͈ ɨ	C V C V
2160	MKorean	to spit	pi-at-	pi-at-	p i a t		203_tospit-1	169	p i - a t	C V V C	p i - a t -	p i a t	C V V C
1040	NChungcheong	to spit	pɛ-tɨn-	pɛ-tɨn-	p ɛ t ɨ n		203_tospit-1	169	p ɛ t ɨ n	C V C V C	p ɛ t ɨ n -	p ɛ t ɨ n	C V C V C
695	NGyeongsang	to spit	pɛ-ta-sə	pɛ-ta-sə	p ɛ t a s		203_tospit-1	169	p ɛ t a s	C V C V C	p ɛ t a s ə	p ɛ t a s ə	C V C V C V
1822	NHamgyong	to spit	pi-bat-	pi-bat-	p i b a t		203_tospit-1	169	p i b a t	C V C V C	p i b a t -	p i b a t	C V C V C
354	NJeolla	to spit	pɛ-mat-	pɛ-mat-	p ɛ m a t		203_tospit-1	169	p ɛ m a t	C V C V C	p ɛ m a t -	p ɛ m a t	C V C V C
2034	NPyongan	to spit	pi-at-	pi-at-	p i a t		203_tospit-1	169	p i - a t	C V V C	p i - a t -	p i a t	C V V C
881	SChungcheong	to spit	pɛ-at-	pɛ-at-	p ɛ a t		203_tospit-1	169	p ɛ - a t	C V V C	p ɛ - a t -	p ɛ a t	C V V C
504	SGyeongsang	to spit	pɛ-tɨn-	pɛ-tɨn-	p ɛ t ɨ n		203_tospit-1	169	p ɛ t ɨ n	C V C V C	p ɛ t ɨ n -	p ɛ t ɨ n	C V C V C
1716	SHamgyong	to spit	pi-at-	pi-at-	p i a t		203_tospit-1	169	p i - a t	C V V C	p i - a t -	p i a t	C V V C
180	SJeolla	to spit	pi-at-	pi-at-	p i a t		203_tospit-1	169	p i - a t	C V V C	p i - a t -	p i a t	C V V C
1929	SPyongan	to spit	pi-at-	pi-at-	p i a t		203_tospit-1	169	p i - a t	C V V C	p i - a t -	p i a t	C V V C
1499	Gangwon	to split	ka-rin-	ka-rin-	k a ɾ i		204_tosplit-1	170	k a - ɾ i	C V C V	k a - ɾ i n	k a ɾ i n	C V C V C
1272	Gyeonggi	to split	ka-rɨ-	ka-rɨ-	k a ɾ ɨ		204_tosplit-1	170	k a - ɾ ɨ	C V C V	k a - ɾ ɨ -	k a ɾ ɨ	C V C V
52	Jeju	to split	kal-rɨn-	kal-rɨn-	k a l ɾ ɨ		204_tosplit-1	170	k a l ɾ ɨ	C V C C V	k a l ɾ ɨ n	k a l ɾ ɨ n	C V C C V C
2198	MKorean	to split	ka-rɨ-	ka-rɨ-	k a ɾ ɨ		204_tosplit-1	170	k a - ɾ ɨ	C V C V	k a - ɾ ɨ -	k a ɾ ɨ	C V C V
1071	NChungcheong	to split	kal-ri-	kal-ri-	k a l ɾ i		204_tosplit-1	170	k a l ɾ i	C V C C V	k a l ɾ i -	k a l ɾ i	C V C C V
1844	NHamgyong	to split	kal-	kal-	k a l		204_tosplit-1	170	k a - l -	C V C	k a - l - -	k a l	C V C
382	NJeolla	to split	ka-rin-	ka-rin-	k a ɾ i		204_tosplit-1	170	k a - ɾ i	C V C V	k a - ɾ i n	k a ɾ i n	C V C V C
908	SChungcheong	to split	kɛ-ri-	kɛ-ri-	k ɛ ɾ i		204_tosplit-1	170	k ɛ - ɾ i	C V C V	k ɛ - ɾ i -	k ɛ ɾ i	C V C V
1735	SHamgyong	to split	kal-	kal-	k a l		204_tosplit-1	170	k a - l -	C V C	k a - l - -	k a l	C V C
208	SJeolla	to split	ka-run-	ka-run-	k a ɾ u		204_tosplit-1	170	k a - ɾ u	C V C V	k a - ɾ u n	k a ɾ u n	C V C V C
1503	Gangwon	to squeeze	c'an-	c'an-	tɕ͈ a n		205_tosqueeze-1	172	tɕ͈ a n	C V C	tɕ͈ a n -	tɕ͈ a n	C V C
1280	Gyeonggi	to squeeze	c'a-	c'a-	tɕ͈ a		205_tosqueeze-1	172	tɕ͈ a -	C V	tɕ͈ a - -	tɕ͈ a	C V
58	Jeju	to squeeze	cʰo-	cʰo-	tɕʰ o		205_tosqueeze-1	172	tɕʰ o -	C V	tɕʰ o - -	tɕʰ o	C V
1075	NChungcheong	to squeeze	c'an-	c'an-	tɕ͈ a n		205_tosqueeze-1	172	tɕ͈ a n	C V C	tɕ͈ a n -	tɕ͈ a n	C V C
730	NGyeongsang	to squeeze	c'a-ni	c'a-ni	tɕ͈ a n		205_tosqueeze-1	172	tɕ͈ a n	C V C	tɕ͈ a n i	tɕ͈ a n i	C V C V
539	SGyeongsang	to squeeze	c'a-ni	c'a-ni	tɕ͈ a n		205_tosqueeze-1	172	tɕ͈ a n	C V C	tɕ͈ a n i	tɕ͈ a n i	C V C V
1263	Gyeonggi	to stab, pierce	c'i-rɨ-	c'i-rɨ-	tɕ͈ i ɾ ɨ		206_tostabpierce-1	173	tɕ͈ i ɾ ɨ	C V C V	tɕ͈ i ɾ ɨ	tɕ͈ i ɾ ɨ	C V C V
2190	MKorean	to stab, pierce	c'i-rɨ-	c'i-rɨ-	tɕ͈ i ɾ ɨ		206_tostabpierce-1	173	tɕ͈ i ɾ ɨ	C V C V	tɕ͈ i ɾ ɨ	tɕ͈ i ɾ ɨ	C V C V
1840	NHamgyong	to stab, pierce	cil-	cil-	tɕ i l		206_tostabpierce-1	173	tɕ i l -	C V C	tɕ i l -	tɕ i l	C V C
2051	NPyongan	to stab, pierce	ti-rɨ-	ti-rɨ-	t i ɾ ɨ		206_tostabpierce-1	173	t i ɾ ɨ	C V C V	t i ɾ ɨ	t i ɾ ɨ	C V C V
1732	SHamgyong	to stab, pierce	cil-	cil-	tɕ i l		206_tostabpierce-1	173	tɕ i l -	C V C	tɕ i l -	tɕ i l	C V C
1946	SPyongan	to stab, pierce	ti-rɨ-	ti-rɨ-	t i ɾ ɨ		206_tostabpierce-1	173	t i ɾ ɨ	C V C V	t i ɾ ɨ	t i ɾ ɨ	C V C V
1244	Gyeonggi	to stand	sə-	sə-	s ə		207_tostand-1	174	s - ə	C V	s - ə -	s ə	C V
2176	MKorean	to stand	sjǝ-	sjǝ-	s dʑ ə		207_tostand-1	174	s dʑ ə	C C V	s dʑ ə -	s dʑ ə	C C V
1828	NHamgyong	to stand	sjəl-	sjəl-	s dʑ ə		207_tostand-1	174	s dʑ ə	C C V	s dʑ ə l	s dʑ ə l	C C V C
1473	Gangwon	to suck	p'an-	p'an-	p͈ a n		209_tosuck-1	182	p͈ a n	C V C	- p͈ a n	p͈ a n	C V C
1234	Gyeonggi	to suck	p'an-	p'an-	p͈ a n		209_tosuck-1	182	p͈ a n	C V C	- p͈ a n	p͈ a n	C V C
28	Jeju	to suck	p'ɔn-	p'ɔn-	p͈ ɔ n		209_tosuck-1	182	p͈ ɔ n	C V C	- p͈ ɔ n	p͈ ɔ n	C V C
2165	MKorean	to suck	spa-	spa-	p a		209_tosuck-1	182	p a -	C V	s p a -	s p a	C C V
1044	NChungcheong	to suck	p'an-	p'an-	p͈ a n		209_tosuck-1	182	p͈ a n	C V C	- p͈ a n	p͈ a n	C V C
699	NGyeongsang	to suck	p'an-	p'an-	p͈ a n		209_tosuck-1	182	p͈ a n	C V C	- p͈ a n	p͈ a n	C V C
358	NJeolla	to suck	p'an-	p'an-	p͈ a n		209_tosuck-1	182	p͈ a n	C V C	- p͈ a n	p͈ a n	C V C
885	SChungcheong	to suck	p'an-	p'an-	p͈ a n		209_tosuck-1	182	p͈ a n	C V C	- p͈ a n	p͈ a n	C V C
